timestamp,latitude,longitude,speed
46:16.0,20.81783,78.76637,4.688261795
46:17.0,20.81775,78.76609,4.462101384
46:18.0,20.81738,78.76495,4.235940974
46:19.0,20.81716,78.76421,4.009780564
46:20.0,20.81715,78.76416,3.783620154
46:21.0,20.81699,78.76363,2.936279736
46:22.0,20.81683,78.76306,1.300347287
46:23.0,20.81649,78.76176,1.393629761
46:24.0,20.81619,78.76052,1.023387996
46:25.0,20.81618,78.76046,0.534368659
46:26.0,20.81581,78.75877,1.081212179
46:27.0,20.81565,78.7579,1.659950591
46:28.0,20.81563,78.75783,1.473341248
46:29.0,20.81552,78.75726,1.358539165
46:30.0,20.8155,78.75718,1.269496538
46:31.0,20.81516,78.7553,1.180453911
46:32.0,20.81496,78.75394,1.091411283
46:33.0,20.81466,78.75144,1.002368656
46:34.0,20.81448,78.74946,0.904009327
46:35.0,20.81447,78.7494,0.924976807
46:36.0,20.81435,78.74792,1.364778643
46:37.0,20.81429,78.74675,1.804580479
46:38.0,20.81425,78.74566,2.244382314
46:39.0,20.81422,78.74378,2.68418415
46:40.0,20.81424,78.74288,3.123985985
46:41.0,20.81428,78.73731,3.563787821
46:42.0,20.8143,78.73666,4.003589657
46:43.0,20.8143,78.73624,4.383183443
46:44.0,20.81428,78.73542,4.590710289
46:45.0,20.81428,78.73484,4.798237135
46:46.0,20.81431,78.73348,5.005763981
46:47.0,20.81431,78.73309,5.213290827
46:48.0,20.81434,78.73188,5.420817673
46:49.0,20.81434,78.73155,5.628344519
46:50.0,20.81435,78.73136,5.835871365
46:51.0,20.81437,78.72907,6.043398211
46:52.0,20.81436,78.72832,6.250925057
46:53.0,20.81439,78.72423,6.458451903
46:54.0,20.81438,78.72347,6.665978749
46:55.0,20.8144,78.7228,6.873505595
46:56.0,20.81444,78.71737,7.081032441
46:57.0,20.81445,78.71725,7.288559287
46:58.0,20.81445,78.71634,7.496086133
46:59.0,20.81448,78.71443,7.703612979
47:00.0,20.81447,78.71378,7.911139825
47:01.0,20.81449,78.71173,8.069196488
47:02.0,20.81448,78.71096,8.20978711
47:03.0,20.8145,78.70922,8.350377732
47:04.0,20.81452,78.70872,8.490968354
47:05.0,20.8145,78.70826,8.631558976
47:06.0,20.81452,78.70727,8.772149597
47:07.0,20.81452,78.70674,8.912740219
47:08.0,20.81455,78.70558,9.053330841
47:09.0,20.81455,78.70495,9.193921463
47:10.0,20.81456,78.70466,9.334512085
47:11.0,20.81456,78.7044,9.475102706
47:12.0,20.81457,78.70406,9.615693328
47:13.0,20.81457,78.70306,9.75628395
47:14.0,20.81453,78.70066,9.896874572
47:15.0,20.81444,78.69856,10.03746519
47:16.0,20.81437,78.69779,10.17805582
47:17.0,20.8143,78.69682,10.31864644
47:18.0,20.81428,78.69643,10.45923706
47:19.0,20.81412,78.69444,10.59982768
47:20.0,20.8141,78.69425,10.7404183
47:21.0,20.81399,78.69271,10.88100892
47:22.0,20.81391,78.69134,11.02159955
47:23.0,20.81389,78.69118,11.16219017
47:24.0,20.81383,78.69044,11.30278079
47:25.0,20.81379,78.68972,11.44337141
47:26.0,20.81374,78.68919,11.58396203
47:27.0,20.81371,78.68864,11.72455266
47:28.0,20.81364,78.68771,11.86514328
47:29.0,20.81362,78.68752,12.0057339
47:30.0,20.81362,78.68744,12.14632452
47:31.0,20.81359,78.68713,12.28691514
47:32.0,20.8131,78.67973,12.42750576
47:33.0,20.81308,78.67954,12.56809639
47:34.0,20.8124,78.66997,12.70868701
47:35.0,20.8124,78.66987,12.84927763
47:36.0,20.81233,78.66867,12.98986825
47:37.0,20.81229,78.66824,13.07771696
47:38.0,20.81228,78.66805,13.11858513
47:39.0,20.81221,78.66719,13.15945331
47:40.0,20.81221,78.66709,13.20032148
47:41.0,20.81191,78.66287,13.24118966
47:42.0,20.81189,78.66248,13.28205784
47:43.0,20.81153,78.65751,13.32292601
47:44.0,20.81152,78.65742,13.36379419
47:45.0,20.81152,78.65732,13.40466236
47:46.0,20.81148,78.65668,13.44553054
47:47.0,20.81141,78.65586,13.48639871
47:48.0,20.8114,78.65578,13.52726689
47:49.0,20.81137,78.65529,13.56813507
47:50.0,20.81135,78.65509,13.60900324
47:51.0,20.81134,78.65488,13.64987142
47:52.0,20.81101,78.65044,13.69073959
47:53.0,20.811,78.65039,13.73160777
47:54.0,20.81092,78.64915,13.77247595
47:55.0,20.81091,78.64912,13.81334412
47:56.0,20.81088,78.64842,13.8542123
47:57.0,20.81083,78.64772,13.89508047
47:58.0,20.81081,78.64754,13.93594865
47:59.0,20.81019,78.63872,13.97681682
48:00.0,20.81017,78.63827,14.017685
48:01.0,20.80986,78.63383,14.05855318
48:02.0,20.80977,78.63277,14.09942135
48:03.0,20.80918,78.62361,14.14028953
48:04.0,20.80911,78.62285,14.1811577
48:05.0,20.80911,78.62274,14.19033672
48:06.0,20.80883,78.61891,14.18080984
48:07.0,20.80882,78.6187,14.17128296
48:08.0,20.80875,78.61783,14.16175608
48:09.0,20.80847,78.61557,14.1522292
48:10.0,20.80832,78.61456,14.14270232
48:11.0,20.80827,78.61412,14.13317544
48:12.0,20.80797,78.61236,14.12364856
48:13.0,20.80794,78.61223,14.11412168
48:14.0,20.80772,78.6111,14.10459481
48:15.0,20.80743,78.60977,14.09506793
48:16.0,20.80686,78.6074,14.08554105
48:17.0,20.80664,78.60666,14.07601417
48:18.0,20.80658,78.6065,14.06648729
48:19.0,20.80612,78.60495,14.05696041
48:20.0,20.80532,78.60243,14.04743353
48:21.0,20.80517,78.602,14.03790665
48:22.0,20.80502,78.60152,14.02837977
48:23.0,20.80495,78.60134,14.01885289
48:24.0,20.80489,78.60116,14.00932601
48:25.0,20.8047,78.60073,13.99979913
48:26.0,20.80457,78.60038,13.99027225
48:27.0,20.80457,78.60037,13.98074537
48:28.0,20.80411,78.59902,13.97121849
48:29.0,20.80407,78.59893,13.96169161
48:30.0,20.80347,78.5973,13.95216473
48:31.0,20.80246,78.59441,13.94263785
48:32.0,20.8003,78.58846,13.93311098
48:33.0,20.79992,78.58737,13.9235841
48:34.0,20.7987,78.58405,13.91405722
48:35.0,20.7963,78.57722,13.90453034
48:36.0,20.79623,78.57704,13.89500346
48:37.0,20.79353,78.56947,13.88547658
48:38.0,20.79248,78.5664,13.8759497
48:39.0,20.79216,78.5653,13.86642282
48:40.0,20.79185,78.56417,13.85689594
48:41.0,20.79124,78.56182,13.84736906
48:42.0,20.79108,78.56099,13.83784218
48:43.0,20.7907,78.55922,13.8283153
48:44.0,20.79028,78.55682,13.81878842
48:45.0,20.79023,78.55658,13.80926154
48:46.0,20.79006,78.55548,13.79973466
48:47.0,20.78991,78.55435,13.78747648
48:48.0,20.78986,78.55375,13.74309552
48:49.0,20.78972,78.55259,13.69871457
48:50.0,20.78952,78.55067,13.65433361
48:51.0,20.7895,78.55016,13.60995266
48:52.0,20.78941,78.54862,13.5655717
48:53.0,20.78934,78.54683,13.52119075
48:54.0,20.78932,78.54551,13.47680979
48:55.0,20.78933,78.54398,13.43242883
48:56.0,20.78937,78.54241,13.38804788
48:57.0,20.78939,78.54202,13.34366692
48:58.0,20.78939,78.54139,13.29928597
48:59.0,20.78943,78.54029,13.25490501
49:00.0,20.78943,78.53887,13.21052406
49:01.0,20.78947,78.53825,13.22558889
49:02.0,20.78947,78.53736,13.24926608
49:03.0,20.78953,78.5351,13.27294326
49:04.0,20.78953,78.53485,13.29662045
49:05.0,20.78959,78.53224,13.32029763
49:06.0,20.78959,78.53145,13.34397482
49:07.0,20.78967,78.52673,13.367652
49:08.0,20.78968,78.52659,13.39132919
49:09.0,20.78967,78.52525,13.41500637
49:10.0,20.78964,78.52437,13.43868356
49:11.0,20.78962,78.52408,13.46236074
49:12.0,20.78961,78.52368,13.48603793
49:13.0,20.78962,78.52298,13.50971511
49:14.0,20.78963,78.52278,13.5333923
49:15.0,20.78964,78.52163,13.55706948
49:16.0,20.78972,78.51993,13.58074666
49:17.0,20.78973,78.51931,13.60442385
49:18.0,20.78981,78.51811,13.62810103
49:19.0,20.78994,78.5114,13.65177822
49:20.0,20.78995,78.50975,13.6754554
49:21.0,20.78999,78.50803,13.69913259
49:22.0,20.79,78.5079,13.72280977
49:23.0,20.79003,78.50628,13.74648696
49:24.0,20.79002,78.5038,13.77016414
49:25.0,20.79004,78.50132,13.79384133
49:26.0,20.79016,78.49707,13.81751851
49:27.0,20.79021,78.4962,13.8411957
49:28.0,20.79021,78.49611,13.84721029
49:29.0,20.79023,78.49592,13.79162635
49:30.0,20.79034,78.49438,13.73604241
49:31.0,20.79036,78.49419,13.68045847
49:32.0,20.7904,78.49351,13.62487453
49:33.0,20.79041,78.49343,13.56929058
49:34.0,20.79041,78.49342,13.51370664
49:35.0,20.79047,78.49294,13.4581227
49:36.0,20.79047,78.49285,13.40253876
49:37.0,20.79058,78.4918,13.34695481
49:38.0,20.7906,78.4917,13.29137087
49:39.0,20.791,78.48876,13.23578693
49:40.0,20.79122,78.48742,13.18020299
49:41.0,20.79146,78.48607,13.13469093
49:42.0,20.79227,78.48243,13.18734935
49:43.0,20.79297,78.47978,13.24000778
49:44.0,20.79297,78.47975,13.2926662
49:45.0,20.79302,78.4796,13.34532463
49:46.0,20.79616,78.46796,13.39798305
49:47.0,20.79676,78.46552,13.45064148
49:48.0,20.80109,78.44944,13.5032999
49:49.0,20.80123,78.44888,13.55595833
49:50.0,20.8023,78.4449,13.60861675
49:51.0,20.80233,78.44481,13.66127518
49:52.0,20.80237,78.44463,13.7139336
49:53.0,20.80257,78.44389,13.76659203
49:54.0,20.80258,78.44387,13.81925045
49:55.0,20.80331,78.44109,13.84733693
49:56.0,20.80341,78.44074,13.79473183
49:57.0,20.80341,78.44073,13.74212673
49:58.0,20.80375,78.43943,13.68952164
49:59.0,20.80379,78.43925,13.63691654
50:00.0,20.80394,78.43869,13.58431144
50:01.0,20.80404,78.43836,13.53170634
50:02.0,20.80439,78.43703,13.47910125
50:03.0,20.80468,78.43582,13.42649615
50:04.0,20.80492,78.43489,13.37389105
50:05.0,20.80492,78.43488,13.32128596
50:06.0,20.80501,78.43452,13.26868086
50:07.0,20.80536,78.43294,13.21607576
50:08.0,20.80553,78.43208,13.16883462
50:09.0,20.80555,78.432,13.1969322
50:10.0,20.80565,78.43152,13.22502978
50:11.0,20.80597,78.42963,13.25312736
50:12.0,20.80599,78.42954,13.28122494
50:13.0,20.806,78.42944,13.30932252
50:14.0,20.80617,78.42837,13.3374201
50:15.0,20.80619,78.42818,13.36551768
50:16.0,20.80626,78.42771,13.39361526
50:17.0,20.80632,78.42713,13.42171284
50:18.0,20.80644,78.42618,13.44981042
50:19.0,20.80644,78.42611,13.477908
50:20.0,20.80646,78.42599,13.50600558
50:21.0,20.80648,78.4258,13.53410316
50:22.0,20.80648,78.42573,13.54513976
50:23.0,20.80654,78.4252,13.5403546
50:24.0,20.80665,78.42405,13.53556944
50:25.0,20.80674,78.42273,13.53078428
50:26.0,20.80682,78.42117,13.52599912
50:27.0,20.80685,78.42033,13.52121396
50:28.0,20.80687,78.41906,13.5164288
50:29.0,20.80688,78.41886,13.51164365
50:30.0,20.80687,78.41694,13.50685849
50:31.0,20.80686,78.41678,13.50207333
50:32.0,20.80685,78.41617,13.49728817
50:33.0,20.80679,78.41472,13.49250301
50:34.0,20.80679,78.41463,13.48771785
50:35.0,20.80669,78.41299,13.48293269
50:36.0,20.80655,78.41138,13.47814753
50:37.0,20.80639,78.40984,13.47336238
50:38.0,20.80617,78.40818,13.46857722
50:39.0,20.80591,78.40651,13.46379206
50:40.0,20.80553,78.40439,13.4590069
50:41.0,20.80543,78.40363,13.45422174
50:42.0,20.80472,78.40002,13.44943658
50:43.0,20.80419,78.39755,13.44465142
50:44.0,20.80378,78.39591,13.43986626
50:45.0,20.80323,78.39338,13.4350811
50:46.0,20.80248,78.38957,13.43029595
50:47.0,20.80209,78.3877,13.42551079
50:48.0,20.80205,78.38747,13.42072563
50:49.0,20.80124,78.38357,13.4640652
50:50.0,20.8011,78.38294,13.52300722
50:51.0,20.79925,78.37404,13.58194924
50:52.0,20.79906,78.37318,13.64089126
50:53.0,20.79859,78.37077,13.69983328
50:54.0,20.7983,78.36941,13.7587753
50:55.0,20.79823,78.36904,13.81771732
50:56.0,20.79629,78.35971,13.87665934
50:57.0,20.79609,78.35861,13.93560137
50:58.0,20.79599,78.35796,13.99454339
50:59.0,20.79589,78.35705,14.05348541
51:00.0,20.79583,78.35639,14.11242743
51:01.0,20.79578,78.35565,14.17136945
51:02.0,20.79576,78.35491,14.23031147
51:03.0,20.79576,78.35379,14.28933664
51:04.0,20.7958,78.35147,14.34844659
51:05.0,20.79582,78.3509,14.40755655
51:06.0,20.79586,78.34844,14.4666665
51:07.0,20.79587,78.34837,14.52577646
51:08.0,20.79587,78.34814,14.58488641
51:09.0,20.79588,78.34791,14.64399636
51:10.0,20.79602,78.33974,14.70310632
51:11.0,20.79604,78.33916,14.76221627
51:12.0,20.79616,78.33205,14.82132623
51:13.0,20.79615,78.33051,14.88043618
51:14.0,20.79611,78.32951,14.93954614
51:15.0,20.796,78.32778,14.99865609
51:16.0,20.79583,78.32594,15.05776604
51:17.0,20.79565,78.32461,15.116876
51:18.0,20.79544,78.32324,15.15299933
51:19.0,20.79523,78.32213,15.14433374
51:20.0,20.79481,78.32013,15.13566815
51:21.0,20.79449,78.31888,15.12700256
51:22.0,20.79427,78.31807,15.11833698
51:23.0,20.79393,78.31689,15.10967139
51:24.0,20.79313,78.31445,15.1010058
51:25.0,20.79312,78.31443,15.09234021
51:26.0,20.78473,78.28913,15.08367463
51:27.0,20.78378,78.28635,15.07500904
51:28.0,20.78346,78.28537,15.06634345
51:29.0,20.78328,78.28485,15.05767786
51:30.0,20.78325,78.28475,15.04901228
51:31.0,20.78053,78.2767,15.04034669
51:32.0,20.78035,78.2761,15.0316811
51:33.0,20.78008,78.27533,15.02301551
51:34.0,20.77669,78.26521,15.01434993
51:35.0,20.77589,78.26292,15.00568434
51:36.0,20.77257,78.25306,14.99701875
51:37.0,20.77225,78.25218,14.98835316
51:38.0,20.77213,78.25182,14.97968758
51:39.0,20.77206,78.25158,14.97102199
51:40.0,20.77147,78.24979,14.9623564
51:41.0,20.77012,78.24586,14.95369081
51:42.0,20.76971,78.24459,14.94502522
51:43.0,20.76958,78.24423,14.93635964
51:44.0,20.76707,78.23673,14.92769405
51:45.0,20.76692,78.23632,14.91902846
51:46.0,20.7609,78.21839,14.91036287
51:47.0,20.76046,78.21712,14.90169729
51:48.0,20.76031,78.21665,14.8974491
51:49.0,20.75926,78.21358,14.90047399
51:50.0,20.75911,78.21317,14.90349889
51:51.0,20.75735,78.208,14.90652378
51:52.0,20.7573,78.20788,14.90954868
51:53.0,20.75579,78.20336,14.91257357
51:54.0,20.75573,78.2032,14.91559847
51:55.0,20.75346,78.19651,14.91862336
51:56.0,20.75335,78.19616,14.92164826
51:57.0,20.75263,78.19402,14.92467315
51:58.0,20.75251,78.19363,14.92769805
51:59.0,20.75238,78.19326,14.93072294
52:00.0,20.75209,78.19236,14.93374784
52:01.0,20.75162,78.19103,14.93677273
52:02.0,20.74242,78.16383,14.93979763
52:03.0,20.74241,78.16379,15.09010652
52:04.0,20.742,78.16256,15.43065999
52:05.0,20.74182,78.16206,15.77121345
52:06.0,20.74085,78.15915,16.11176691
52:07.0,20.74046,78.15804,16.45232038
52:08.0,20.74019,78.15723,16.79287384
52:09.0,20.74017,78.15716,17.13342731
52:10.0,20.7388,78.15312,17.47398077
52:11.0,20.7388,78.1531,17.81453424
52:12.0,20.73867,78.15274,18.1550877
52:13.0,20.73753,78.14936,18.1550877
52:14.0,20.73737,78.14892,18.1550877
52:15.0,20.73546,78.14399,18.1550877
52:16.0,20.73384,78.13968,18.1550877
52:17.0,20.73336,78.13852,18.1550877
52:18.0,20.7327,78.13674,18.1550877
52:19.0,20.73258,78.13646,18.1550877
52:20.0,20.73243,78.13607,18.1550877
52:21.0,20.73208,78.13513,18.1550877
52:22.0,20.73136,78.13334,18.1550877
52:23.0,20.73031,78.13055,18.1550877
52:24.0,20.72669,78.12116,18.1550877
52:25.0,20.72656,78.12084,18.1550877
52:26.0,20.72112,78.10674,18.1550877
52:27.0,20.72099,78.10642,18.1550877
52:28.0,20.71631,78.09422,18.1550877
52:29.0,20.71616,78.09385,18.1550877
52:30.0,20.70435,78.06324,18.1550877
52:31.0,20.70369,78.06148,18.1550877
52:32.0,20.70229,78.05788,18.1550877
52:33.0,20.70223,78.05771,18.1550877
52:34.0,20.70168,78.05628,18.1550877
52:35.0,20.70151,78.05586,18.1550877
52:36.0,20.69897,78.04925,18.1550877
52:37.0,20.69888,78.049,18.1550877
52:38.0,20.69878,78.04875,18.1550877
52:39.0,20.69822,78.04725,18.1550877
52:40.0,20.69683,78.04374,18.1550877
52:41.0,20.69478,78.03844,18.1550877
52:42.0,20.69465,78.03808,18.1550877
52:43.0,20.69334,78.03471,18.1550877
52:44.0,20.69327,78.03451,18.1550877
52:45.0,20.69237,78.03221,18.1550877
52:46.0,20.69224,78.03184,18.1550877
52:47.0,20.68866,78.02259,18.1550877
52:48.0,20.68853,78.02223,18.1550877
52:49.0,20.68724,78.01889,18.1550877
52:50.0,20.68722,78.01883,18.1550877
52:51.0,20.68057,78.00162,17.13342731
52:52.0,20.6804,78.00121,17.13342731
52:53.0,20.67695,77.99226,17.13342731
52:54.0,20.67682,77.99194,17.13342731
52:55.0,20.67509,77.98743,17.13342731
52:56.0,20.675,77.98718,17.13342731
52:57.0,20.67477,77.98663,17.13342731
52:58.0,20.66859,77.97007,17.13342731
52:59.0,20.66831,77.96935,17.13342731
53:00.0,20.66522,77.96109,17.13342731
53:01.0,20.66515,77.96092,17.13342731
53:02.0,20.66345,77.95635,17.13342731
53:03.0,20.66344,77.95633,17.13342731
53:04.0,20.65856,77.94333,17.13342731
53:05.0,20.65852,77.9432,17.13342731
53:06.0,20.65632,77.93735,17.13342731
53:07.0,20.65615,77.93685,17.13342731
53:08.0,20.65444,77.93237,17.13342731
53:09.0,20.65062,77.92213,17.13342731
53:10.0,20.65011,77.92082,17.13342731
53:11.0,20.65008,77.92073,17.13342731
53:12.0,20.65004,77.92064,17.13342731
53:13.0,20.64996,77.92043,17.13342731
53:14.0,20.64987,77.92022,17.13342731
53:15.0,20.64747,77.9138,17.13342731
53:16.0,20.64743,77.91371,17.13342731
53:17.0,20.6474,77.91362,17.13342731
53:18.0,20.64518,77.9077,17.13342731
53:19.0,20.64505,77.90733,17.13342731
53:20.0,20.64358,77.90344,17.13342731
53:21.0,20.64266,77.90112,17.13342731
53:22.0,20.64254,77.90086,17.13342731
53:23.0,20.64213,77.89989,17.13342731
53:24.0,20.64134,77.89814,17.13342731
53:25.0,20.64106,77.89757,17.13342731
53:26.0,20.64074,77.89688,17.13342731
53:27.0,20.63974,77.89489,17.13342731
53:28.0,20.63827,77.89218,17.13342731
53:29.0,20.63823,77.89209,17.13342731
53:30.0,20.63723,77.89038,17.13342731
53:31.0,20.63714,77.89021,17.13342731
53:32.0,20.63713,77.8902,17.13342731
53:33.0,20.63426,77.88529,17.13342731
53:34.0,20.63417,77.88512,17.13342731
53:35.0,20.63407,77.88496,17.13342731
53:36.0,20.63245,77.88218,17.13342731
53:37.0,20.63216,77.8817,17.13342731
53:38.0,20.63178,77.88104,17.13342731
53:39.0,20.6317,77.88089,17.13342731
53:40.0,20.63169,77.88089,17.13342731
53:41.0,20.63144,77.88046,17.13342731
53:42.0,20.63135,77.88029,17.13342731
53:43.0,20.63125,77.88013,17.13342731
53:44.0,20.62785,77.87431,17.13342731
53:45.0,20.62784,77.8743,17.13342731
53:46.0,20.6239,77.86758,17.13342731
53:47.0,20.62286,77.86577,17.13342731
53:48.0,20.62221,77.8647,17.13342731
53:49.0,20.62098,77.8626,17.13342731
53:50.0,20.62054,77.86179,17.13342731
53:51.0,20.62,77.86074,17.13342731
53:52.0,20.61972,77.86013,17.13342731
53:53.0,20.61953,77.85974,17.13342731
53:54.0,20.61891,77.85833,17.13342731
53:55.0,20.61874,77.85787,17.13342731
53:56.0,20.61873,77.85787,17.13342731
53:57.0,20.61832,77.85681,17.13342731
53:58.0,20.61815,77.85632,17.13342731
53:59.0,20.61815,77.85631,17.13342731
54:00.0,20.61809,77.85614,17.13342731
54:01.0,20.61809,77.85613,17.13342731
54:02.0,20.61803,77.85598,17.13342731
54:03.0,20.61796,77.85577,17.13342731
54:04.0,20.61791,77.85559,17.13342731
54:05.0,20.61746,77.85416,17.13342731
54:06.0,20.61724,77.8534,17.13342731
54:07.0,20.61719,77.85317,17.13342731
54:08.0,20.61686,77.85186,17.13342731
54:09.0,20.61663,77.85073,17.13342731
54:10.0,20.61645,77.84975,17.13342731
54:11.0,20.61631,77.84886,17.67666311
54:12.0,20.61606,77.84694,14.6757734
54:13.0,20.61602,77.84655,11.67488369
54:14.0,20.61589,77.84489,9.333333333
54:15.0,20.61586,77.84462,9.333333333
54:16.0,20.61561,77.84117,9.333333333
54:17.0,20.61528,77.8376,9.65475755
54:18.0,20.61482,77.83156,10.02312128
54:19.0,20.61397,77.82151,10.39148501
54:20.0,20.61397,77.82144,10.75984875
54:21.0,20.61352,77.81641,10.83333333
54:22.0,20.61316,77.81203,10.83333333
54:23.0,20.61313,77.81174,10.9577933
54:24.0,20.61296,77.80948,11.30513457
54:25.0,20.61295,77.80923,11.65247585
54:26.0,20.61236,77.80257,11.83333333
54:27.0,20.61235,77.80231,11.83333333
54:28.0,20.61206,77.79888,11.83333333
54:29.0,20.61206,77.79885,11.83333333
54:29.0,20.61059,77.78163,11.67367718
54:29.0,20.6104,77.77911,11.05920744
54:29.0,20.60986,77.77271,10.44473771
54:29.0,20.60967,77.77069,9.833333333
54:29.0,20.60871,77.7594,9.833333333
54:29.0,20.60851,77.75663,9.833333333
54:29.0,20.60807,77.75182,10.33713687
54:29.0,20.60672,77.73592,11.80318547
54:29.0,20.60671,77.73573,13
54:29.0,20.60628,77.73075,13
54:29.0,20.60626,77.73041,13
54:29.0,20.60591,77.72619,12.8876977
54:29.0,20.60584,77.72549,12.24091884
54:29.0,20.60515,77.71734,11.59413998
54:29.0,20.60511,77.717,10.94736112
54:29.0,20.60502,77.71594,10.30058226
54:29.0,20.60484,77.71434,9.968055235
54:29.0,20.60469,77.71319,10.71153746
54:29.0,20.60466,77.71304,11.45501969
54:29.0,20.60462,77.71275,12.19850191
54:29.0,20.60434,77.71133,12.4
54:29.0,20.60402,77.70985,12.4
54:29.0,20.60354,77.70814,12.4
54:29.0,20.60309,77.70677,11
54:29.0,20.60277,77.70585,11
54:29.0,20.60235,77.70475,11
54:29.0,20.60183,77.70348,11
54:29.0,20.60117,77.70206,10.55535361
54:29.0,20.60069,77.70113,9.804321546
54:29.0,20.6005,77.70078,9.4
54:29.0,20.6005,77.70077,9.4
54:29.0,20.60009,77.69998,9.4
54:29.0,20.59998,77.69975,9.591202885
54:29.0,20.59996,77.69972,9.802772604
54:29.0,20.59549,77.69114,10.01434232
54:29.0,20.59526,77.69068,10.2
54:29.0,20.59368,77.68765,10.2
54:29.0,20.5936,77.68748,10.39909327
54:29.0,20.59263,77.68563,10.63442825
54:29.0,20.59187,77.68413,10.86976323
54:29.0,20.59143,77.68331,11.10509822
54:29.0,20.59129,77.68303,11.16666667
54:29.0,20.59039,77.68134,11.16666667
54:29.0,20.58861,77.6779,11.17659718
54:29.0,20.58858,77.67783,11.23457143
54:29.0,20.57492,77.65162,11.29254568
54:29.0,20.57485,77.6515,11.33333333
54:29.0,20.56838,77.6391,11.33333333
54:29.0,20.56829,77.63894,11.33333333
54:29.0,20.56604,77.63461,11.33333333
54:29.0,20.56591,77.63438,11.07847572
54:29.0,20.55808,77.61935,10.28309914
54:29.0,20.55799,77.61919,10.16666667
54:29.0,20.5487,77.60139,10.16666667
54:29.0,20.54861,77.60123,10.16666667
54:29.0,20.54671,77.59758,10.16666667
54:29.0,20.54661,77.59737,8.847025511
54:29.0,20.54529,77.59486,4.532823287
54:29.0,20.54528,77.59485,4.960208723
54:29.0,20.53659,77.57818,5.387594159
54:29.0,20.5349,77.57484,5.814979595
54:29.0,20.53376,77.5725,6.242365031
54:29.0,20.53374,77.57245,6.666666667
54:29.0,20.5328,77.57045,6.666666667
54:29.0,20.53118,77.56688,6.666666667
54:29.0,20.53048,77.56527,6.666666667
54:29.0,20.53044,77.56516,6.666666667
54:29.0,20.52922,77.56224,6.666666667
54:29.0,20.52918,77.56216,6.666666667
54:29.0,20.52801,77.55925,6.666666667
54:29.0,20.52648,77.5552,6.666666667
54:29.0,20.52555,77.55259,6.713881412
54:29.0,20.52443,77.54933,6.761547052
54:29.0,20.52339,77.5461,6.809212691
54:29.0,20.52242,77.5429,6.856878331
54:29.0,20.52211,77.5418,6.904543971
54:29.0,20.52202,77.54152,6.95220961
54:29.0,20.52161,77.54007,6.99987525
54:29.0,20.52079,77.53704,6.5
54:29.0,20.52007,77.53417,6.5
54:29.0,20.52005,77.53412,6.5
54:29.0,20.51971,77.53273,6.5
54:29.0,20.51871,77.52832,6.5
54:29.0,20.51822,77.52596,6.5
54:29.0,20.51807,77.52517,6.5
54:29.0,20.51802,77.52497,6.502102644
54:29.0,20.51789,77.52434,6.512658225
54:29.0,20.5174,77.52171,6.523213807
54:29.0,20.51716,77.52026,6.533769388
54:29.0,20.5171,77.51994,6.54432497
54:29.0,20.51687,77.51848,6.554880552
54:29.0,20.51661,77.51695,6.565436133
54:29.0,20.51624,77.51449,6.575991715
54:29.0,20.51591,77.51214,6.564651794
54:29.0,20.51587,77.51178,6.50329623
54:29.0,20.51568,77.51039,6.441940666
54:29.0,20.51558,77.50949,6.380585101
54:29.0,20.51556,77.50924,6.319229537
54:29.0,20.51551,77.50884,6.257873973
54:29.0,20.5151,77.50502,6.196518408
54:29.0,20.51482,77.5018,6.135162844
54:29.0,20.51474,77.50067,6.133333333
54:29.0,20.51472,77.50047,6.135211328
54:29.0,20.51442,77.49566,6.168040044
54:29.0,20.51438,77.49515,6.20086876
54:29.0,20.51434,77.49477,6.233697476
54:29.0,20.51315,77.47643,6.266526192
54:29.0,20.51306,77.47624,6.299354909
54:29.0,20.51304,77.47614,6.332183625
54:29.0,20.51288,77.47487,6.365012341
54:29.0,20.51282,77.4739,6.397841057
54:29.0,20.51282,77.47292,6.429072956
54:29.0,20.51277,77.47229,6.436919382
54:29.0,20.51274,77.47202,6.444765808
54:29.0,20.51268,77.47172,6.452612233
54:29.0,20.51259,77.4714,6.460458659
54:29.0,20.51248,77.47108,6.941512905
54:29.0,20.51226,77.47065,7.214181723
54:29.0,20.51208,77.47037,7.363636364
54:29.0,20.51197,77.47022,7.363636364
54:29.0,20.51175,77.46996,7.363636364
54:29.0,20.51158,77.46979,7.363636364
54:29.0,20.51141,77.46964,7.363636364
54:29.0,20.5112,77.46947,7.363636364
54:29.0,20.51092,77.46928,7.360673314
54:29.0,20.51087,77.46926,7.350061637
54:29.0,20.51024,77.4689,7.339449959
54:29.0,20.50992,77.46868,7.328838281
54:29.0,20.5098,77.46856,7.318226603
54:29.0,20.50965,77.46837,7.307614926
54:29.0,20.50954,77.46819,7.3
54:29.0,20.50946,77.46801,7.3
54:29.0,20.50939,77.46773,7.126214997
54:29.0,20.50939,77.46768,6.946266918
54:29.0,20.50937,77.46753,6.766318839
54:29.0,20.50938,77.46737,6.58637076
54:29.0,20.5094,77.4672,6.406422681
54:29.0,20.50941,77.46715,6.832562448
54:29.0,20.50945,77.46702,7.25
54:29.0,20.50956,77.46675,7.25
54:29.0,20.50969,77.46656,7.25
54:29.0,20.50993,77.4663,7.25
54:29.0,20.51009,77.46618,7.25
54:29.0,20.51036,77.46604,7.25
54:29.0,20.5106,77.46594,7.319237851
