timestamp,latitude,longitude,speed
31:29.0,20.51214,77.45611,27.15664121
31:30.0,20.51173,77.45645,27.21264693
31:31.0,20.51095,77.45712,27.26865266
31:32.0,20.5103,77.45774,27.32465838
31:33.0,20.50975,77.45822,27.38066411
31:34.0,20.50958,77.45838,27.43666983
31:35.0,20.509,77.45897,21.74731834
31:36.0,20.50879,77.45917,21.8589694
31:37.0,20.50778,77.46019,21.97062045
31:38.0,20.50718,77.46082,22.0822715
31:39.0,20.50506,77.46324,22.19392256
31:40.0,20.50501,77.46329,22.30557361
31:41.0,20.50295,77.46569,22.41722467
31:42.0,20.50266,77.46607,22.52887572
31:43.0,20.50256,77.46622,22.64052678
31:44.0,20.50202,77.46708,22.75217783
31:45.0,20.50175,77.46749,22.86382888
31:46.0,20.50059,77.46934,22.97547994
31:47.0,20.50057,77.46938,23.08713099
31:48.0,20.50025,77.46988,23.19878205
31:49.0,20.5002,77.46995,23.3104331
31:50.0,20.49935,77.47124,23.42208416
31:51.0,20.49868,77.47229,23.53373521
31:52.0,20.4983,77.47285,23.64538626
