timestamp,latitude,longitude,speed
37:20.0,20.80596,78.60468,13.10992987
37:21.0,20.80487,78.60179,13.07741827
37:22.0,20.80486,78.60177,13.04490668
37:23.0,20.8044,78.60054,13.01239508
37:24.0,20.80439,78.60052,12.97988348
37:25.0,20.80422,78.60006,12.94737188
37:26.0,20.80347,78.59821,12.91486029
37:27.0,20.80187,78.59389,12.88234869
37:28.0,20.80178,78.59384,12.84983709
37:29.0,20.80172,78.5938,12.81732549
37:30.0,20.80162,78.5937,12.7848139
37:31.0,20.8014,78.59359,12.7523023
37:32.0,20.80131,78.59357,12.7197907
37:33.0,20.80016,78.59354,12.68727911
37:34.0,20.80008,78.59351,12.65476751
37:35.0,20.79946,78.59353,12.62225591
37:36.0,20.79926,78.59355,12.58974431
37:37.0,20.79775,78.59359,12.55723272
37:38.0,20.79648,78.59365,12.52472112
37:39.0,20.79476,78.5937,12.49220952
37:40.0,20.79371,78.59376,12.45969792
37:41.0,20.79222,78.59381,12.42718633
37:42.0,20.7917,78.5938,12.42325041
37:43.0,20.79154,78.59378,12.42393113
37:44.0,20.79129,78.5937,12.42461185
37:45.0,20.79072,78.59355,12.42529257
37:46.0,20.78738,78.5926,12.4259733
37:47.0,20.78736,78.59259,12.42665402
37:48.0,20.78631,78.5923,12.42733474
37:49.0,20.78545,78.59204,12.42801546
37:50.0,20.78503,78.59194,12.42869618
37:51.0,20.78399,78.59165,12.4293769
37:52.0,20.78376,78.5916,12.43005763
37:53.0,20.78308,78.59167,12.43073835
37:54.0,20.7829,78.5917,12.40124875
37:55.0,20.78199,78.59181,12.331731
37:56.0,20.78174,78.59185,12.26221325
37:57.0,20.77927,78.59214,12.19269551
37:58.0,20.77819,78.59229,12.12317776
37:59.0,20.77757,78.59241,12.05366001
38:00.0,20.77753,78.59243,11.98414226
38:01.0,20.77733,78.59249,11.91462452
38:02.0,20.7772,78.59255,11.84510677
38:03.0,20.77697,78.59268,11.77558902
38:04.0,20.77515,78.59388,11.70607127
38:05.0,20.77477,78.5942,11.63655353
38:06.0,20.77376,78.59482,11.52006411
38:07.0,20.77272,78.59551,11.39231741
